Timestamp,Statement,Answer
2022-08-01T16:45:44.66Z,What's motivating you to prepare for end of life?,I want to protect my family financially
2022-08-01T16:45:44.66Z,What's motivating you to prepare for end of life?,I want to prevent family disagreements.
2022-08-01T16:46:18.753Z,What could you most use help on right now?,Health care planning
2022-08-01T16:46:18.753Z,What could you most use help on right now?,Planning my future funeral
2022-08-01T16:46:18.753Z,What could you most use help on right now?,Deciding what to do with my body
2022-08-01T16:46:18.753Z,What could you most use help on right now?,Getting my legal documents in place
2022-08-01T16:46:18.753Z,What could you most use help on right now?,Sharing my wishes
2022-08-01T16:48:29.443Z,What details of your funeral are important to you?,Food/drinks
2022-08-01T16:48:29.447Z,What details of your funeral are important to you?,Food/drinks
2022-08-01T16:49:36.17Z,What would you like people to give in your honor?,Donations
2022-08-01T16:49:36.177Z,What would you like people to give in your honor?,Donations
2022-08-01T16:51:56.887Z,Where do you want your funeral to take place?,Somewhere outside
2022-08-01T16:51:56.893Z,Where do you want your funeral to take place?,Somewhere outside
2022-08-01T16:52:27.447Z,What do you want the mood to be at your funeral?,Celebratory
2022-08-01T16:52:27.453Z,What do you want the mood to be at your funeral?,Celebratory
2022-08-01T16:53:34.793Z,What do you want to happen to your body after you die?,Cremation
2022-08-01T16:53:34.8Z,What do you want to happen to your body after you die?,Cremation
2022-08-01T17:01:13.877Z,Are you an organ donor?,Yes
2022-08-01T17:34:58.503Z,What do you want to happen to your email accounts when you die?,Give someone I trust access to the content
2022-08-01T17:34:58.51Z,What do you want to happen to your email accounts when you die?,Give someone I trust access to the content
2022-08-01T17:39:20.317Z,Do you have life insurance?,Yes
2022-08-01T17:39:20.323Z,Do you have life insurance?,Yes
2022-08-01T17:39:39.343Z,Do you have a power of attorney?,Yes
2022-08-01T17:39:39.35Z,Do you have a power of attorney?,Yes
2022-08-01T17:40:17.283Z,Do you have a will and/or trust?,Yes
2022-08-01T17:40:17.317Z,Do you have a will and/or trust?,Yes
2022-08-01T17:40:51.53Z,Who should your loved ones reach out to when managing your estate?,Accountant
2022-08-01T17:40:51.53Z,Who should your loved ones reach out to when managing your estate?,Financial Advisor
2022-08-01T17:40:51.537Z,Who should your loved ones reach out to when managing your estate?,Accountant
2022-08-01T17:40:51.537Z,Who should your loved ones reach out to when managing your estate?,Financial Advisor
2022-08-01T17:46:33.503Z,Do you have any dependents (regardless of age) with special needs?,No
2022-08-01T17:46:39.593Z,Do you have children?,No
2022-08-01T17:46:43.56Z,Do you have any pets?,No
2022-08-01T17:46:52Z,"Would you like to leave specific gifts, property, or items to specific people?",Yes
2022-08-01T17:48:43.563Z,Who do you want to inherit your property when you pass away? Choose an option below.,Create a custom distribution plan
2022-08-01T17:54:45.19Z,Who would you like to be the digital executor of your will?,My executor for my estate
2022-08-01T17:55:01.413Z,Would you like your digital executor to have access to the contents of your electronic communications?,Yes
2022-08-01T22:21:04.113Z,What would you like people to give in your honor?,Other
2022-08-01T22:42:37.09Z,Do you have life insurance?,Yes
2022-08-01T22:42:37.097Z,Do you have life insurance?,Yes
2022-08-01T22:45:40.943Z,Do you have a power of attorney?,No
2022-08-01T22:45:40.95Z,Do you have a power of attorney?,No
2022-08-01T22:46:00.44Z,Do you have a will and/or trust?,No
2022-08-01T22:46:00.443Z,Do you have a will and/or trust?,No
2022-08-04T16:17:46.143Z,How much have you thought about your end-of-life wishes?,I've started to think about what I want
2022-08-04T16:17:54.833Z,What's motivating you to prepare for end of life?,I don't want to burden loved ones
2022-08-04T16:17:54.833Z,What's motivating you to prepare for end of life?,I want to ensure my wishes are honored
2022-08-04T16:17:54.833Z,What's motivating you to prepare for end of life?,I want to protect my family financially
2022-08-04T16:17:54.833Z,What's motivating you to prepare for end of life?,I want to prevent family disagreements.
2022-08-04T16:18:05.427Z,What could you most use help on right now?,Planning my future funeral
2022-08-04T16:18:05.427Z,What could you most use help on right now?,Deciding what to do with my body
2022-08-04T16:18:05.427Z,What could you most use help on right now?,Getting my legal documents in place
2022-08-04T16:18:05.427Z,What could you most use help on right now?,Protecting my pets when I die
2022-08-04T16:18:05.427Z,What could you most use help on right now?,Organizing my accounts & documents
2022-08-04T16:18:05.427Z,What could you most use help on right now?,Sharing my wishes
2022-08-04T16:26:23.587Z,What details of your funeral are important to you?,Music
2022-08-04T16:26:23.587Z,What details of your funeral are important to you?,Food/drinks
2022-08-04T16:26:23.597Z,What details of your funeral are important to you?,Music
2022-08-04T16:26:23.597Z,What details of your funeral are important to you?,Food/drinks
2022-08-04T16:27:48.503Z,What would you like people to give in your honor?,Gifts
2022-08-04T16:27:48.503Z,What would you like people to give in your honor?,Donations
2022-08-04T16:27:48.51Z,What would you like people to give in your honor?,Gifts
2022-08-04T16:27:48.51Z,What would you like people to give in your honor?,Donations
2022-08-04T16:28:36.123Z,Where do you want your funeral to take place?,My place of worship
2022-08-04T16:28:36.123Z,Where do you want your funeral to take place?,Somewhere outside
2022-08-04T16:28:36.13Z,Where do you want your funeral to take place?,My place of worship
2022-08-04T16:28:36.13Z,Where do you want your funeral to take place?,Somewhere outside
2022-08-04T16:29:39.123Z,What do you want the mood to be at your funeral?,Celebratory
2022-08-04T16:29:39.133Z,What do you want the mood to be at your funeral?,Celebratory
2022-08-04T16:30:58.923Z,What do you want to happen to your body after you die?,Green burial
2022-08-04T16:30:58.93Z,What do you want to happen to your body after you die?,Green burial
2022-08-04T16:32:29.937Z,What physical markers do you want established in your honor?,Other
2022-08-04T16:32:29.937Z,What physical markers do you want established in your honor?,Tree
2022-08-04T16:32:29.943Z,What physical markers do you want established in your honor?,Other
2022-08-04T16:32:29.943Z,What physical markers do you want established in your honor?,Tree
2022-08-04T16:34:00.353Z,Are you an organ donor?,Yes
2022-08-04T16:34:00.36Z,Are you an organ donor?,Yes
2022-08-04T16:49:50.827Z,What do you want to happen to your email accounts when you die?,Delete it all!
2022-08-04T16:49:50.833Z,What do you want to happen to your email accounts when you die?,Delete it all!
2022-08-04T17:03:53.48Z,Do you have any dependents (regardless of age) with special needs?,Yes
2022-08-04T17:04:04.123Z,Do you have children?,No
2022-08-04T17:04:06.88Z,Do you have any pets?,Yes
2022-08-04T17:06:04.06Z,"Would you like to leave specific gifts, property, or items to specific people?",Yes
2022-08-04T17:07:14.287Z,Who do you want to inherit your property when you pass away? Choose an option below.,Create a custom distribution plan
2022-08-04T17:11:59.913Z,Who would you like to be the digital executor of your will?,My executor for my estate
2022-08-04T17:12:10.813Z,Would you like your digital executor to have access to the contents of your electronic communications?,Yes
2022-08-04T17:14:26.7Z,Do you have life insurance?,No
2022-08-04T17:14:33.8Z,Do you have a power of attorney?,No
2022-08-04T17:15:41.38Z,Do you have a will and/or trust?,Yes
2022-08-04T17:16:15.283Z,Who should your loved ones reach out to when managing your estate?,Other
2022-08-04T17:16:15.287Z,Who should your loved ones reach out to when managing your estate?,Other
2022-08-04T17:26:06.14Z,Which healthcare documents do you have?,Advance directive or living will
2022-08-05T14:36:38.46Z,Do you have life insurance?,Yes
2022-08-05T14:36:38.467Z,Do you have life insurance?,Yes
2022-08-05T15:23:59.24Z,Do you have a power of attorney?,No
2022-08-06T13:15:53.793Z,What do you want to happen to your body after you die?,Cremation
2022-08-06T13:15:53.797Z,What do you want to happen to your body after you die?,Cremation
2022-08-06T13:17:07.363Z,What do you want the mood to be at your funeral?,Celebratory
2022-08-06T13:17:07.373Z,What do you want the mood to be at your funeral?,Celebratory
2022-08-06T13:18:15.763Z,Where do you want your funeral to take place?,Somewhere outside
2022-08-06T13:18:15.773Z,Where do you want your funeral to take place?,Somewhere outside
2022-08-06T13:19:01.75Z,What would you like people to give in your honor?,Other
2022-08-06T13:19:01.757Z,What would you like people to give in your honor?,Other
2022-08-06T13:21:54.603Z,What details of your funeral are important to you?,Other
2022-08-06T13:21:54.603Z,What details of your funeral are important to you?,Music
2022-08-06T13:21:54.603Z,What details of your funeral are important to you?,Dress code
2022-08-06T13:21:54.61Z,What details of your funeral are important to you?,Other
2022-08-06T13:21:54.61Z,What details of your funeral are important to you?,Music
2022-08-06T13:21:54.61Z,What details of your funeral are important to you?,Dress code
2022-08-06T13:24:07.917Z,What physical markers do you want established in your honor?,Tree
2022-08-06T13:24:07.923Z,What physical markers do you want established in your honor?,Tree
2022-08-06T13:30:06.14Z,Which healthcare documents do you have?,Advance directive or living will
2022-08-06T13:30:06.147Z,Which healthcare documents do you have?,Advance directive or living will
2022-08-06T13:30:58.457Z,Are you an organ donor?,Yes
2022-08-06T13:30:58.463Z,Are you an organ donor?,Yes
2022-08-06T13:37:01.433Z,What do you want to happen to your email accounts when you die?,Give someone I trust access to the content
2022-08-06T13:37:01.437Z,What do you want to happen to your email accounts when you die?,Give someone I trust access to the content
2022-08-06T13:41:11.813Z,Who should your loved ones reach out to when managing your estate?,Other
2022-08-06T13:41:11.82Z,Who should your loved ones reach out to when managing your estate?,Other
2022-08-06T13:42:00.133Z,Do you have life insurance?,Yes
2022-08-06T13:42:00.137Z,Do you have life insurance?,Yes
2022-08-06T13:45:37.617Z,Do you have a power of attorney?,No
2022-08-06T13:45:57.063Z,Do you have a will and/or trust?,No
2022-08-06T13:45:57.07Z,Do you have a will and/or trust?,No
2022-08-06T13:55:44.6Z,Who passed away?,My partner/spouse
2022-08-06T13:55:51.78Z,When did your loved one pass away?,"They haven't yet, I'm just preparing"
2022-08-06T13:55:59.59Z,Were you anticipating this death?,"Yes, my loved one was older or terminally ill"
2022-08-06T13:56:08.177Z,Which best represents your situation?,I am one of a few primary people dealing with logistics after this loss
2022-08-06T14:22:24.343Z,Do you have any dependents (regardless of age) with special needs?,No
